0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.0
1.0
1.0
1.0
2.0
2.0
2.0
6.0
9.0
10.0
11.0
11.0
11.0
11.0
15.0
18.0
18.0
19.0
26.0
26.0
26.0
28.0
34.0
39.0
41.0
44.0
45.0
45.0
46.0
49.0
47.0
52.0
52.0
53.0
52.0
55.0
57.0
58.0
56.0
57.0
59.0
62.0
64.0
67.0
67.0
71.0
72.0
74.0
74.0
72.0
67.0
69.0
68.0
69.0
63.0
66.0
62.0
63.0
63.0
62.0
65.0
64.0
61.0
61.0
61.0
61.0
61.0
62.0
62.0
63.0
64.0
64.0
62.0
62.0
66.0
63.0
61.0
62.0
62.0
63.0
63.0
62.0
63.0
65.0
64.0
64.0
65.0
64.0
64.0
68.0
67.0
67.0
68.0
69.0
70.0
70.0
70.0
68.0
68.0
72.0
71.0
72.0
74.0
74.0
73.0
73.0
72.0
72.0
72.0
73.0
74.0
72.0
72.0
71.0
68.0
67.0
68.0
68.0
68.0
72.0
75.0
77.0
77.0
82.0
82.0
82.0
83.0
81.0
81.0
81.0
84.0
89.0
88.0
90.0
89.0
89.0
88.0
88.0
88.0
90.0
89.0
89.0
93.0
93.0
94.0
95.0
100.0
101.0
106.0
108.0
107.0
105.0
107.0
108.0
109.0
