438.94
438.8
438.94
440.21
294.34
293.47
303.77
306.17
314.15
313.23
316.72
320.63
295
306.17
295.6
309.38
342.15
340.39
315.84
318.75
443.19
438.8
315.7
453.43
449.03
502.65
495.24
1280
1587.3
1701.6
1701.6
1600
1625.4
1625.4
1638.1
1638.1
1676.2
1663.5
1701.6
358.49
358.38
325.66
321.69
307.04
315
412.04
409.17
361.32
359.79
393.4
393.65
360.38
359.79
312.26
311.29
318.48
314.06
298.94
300.71
325.47
328.75
1676.2
1676.2
309.38
347.44
342.15
299.82
302.47
301.76
303.75
300.94
1400
325.66
321.69
294.34
293.47
305.28
306.56
305
310.15
451.67
449.03
399.29
396.31
414.37
421.88
309.38
327.27
334.69
327.27
335.63
307.04
310.31
309.38
307.04
300
314.85
305.63
303.75
307.92
316.72
319.69
321.11
323.44
334.31
337.5
335.19
337.5
296.25
1625.9
350.62
443.19
438.8
420.53
411.99
407.41
403.88
405.64
424.16
420.75
417.29
291.01
293.65
298.06
306
297.17
303.57
448.68
450.94
420.75
414.81
417.99
415.34
423.17
426.56
310.31
1701.6
2005.3
2005.3
299.12
301.88
419.12
411.99
1603.5
1603.5
502.65
496.65
1624.7
1624.7
1272.9
448.68
450
2100.4
2100.4
1392.9
2100.4
2100.4
306.16
310.31
329.91
328.75
253.08
301.76
1413.2
1413.2
332.45
326.28
307.04
315.94
419.65
429.38
352.73
426.69
430.31
321.99
324.38
301.88
322.87
331.88
301.89
316.73
309.38
303.75
318.48
311.25
300
306.39
314.15
313.23
312.26
310.15
315.7
326.28
327.16
278.01
2324.7
2324.7
320
317.46
1590.6
1583.5
308.49
310.15
305.28
307.5
306.16
427.57
428.44
1407.1
1400
314.96
315
306.16
309.38
311.44
315.94
314.96
315
409.43
414.47
314.15
315.79
315.84
318.75
305
310.15
336.99
335.68
316.72
325.31
305.84
306.17
402.12
396.31
295.41
296.3
307.04
306.56
1460.3
1752.4
1892.1
1866.7
1676.2
1714.3
1714.3
1727
1714.3
1752.4
1714.3
1752.4
1688.9
1739.7
1739.7
1587.3
1701.6
1714.3
1714.3
1727
1727
1752.4
1714.3
1638.1
1638.1
1612.7
1638.1
1663.5
1460.3
1663.5
1663.5
1701.6
1688.9
1587.3
1600
1638.1
1638.1
1638.1
1625.4
1663.5
1650.8
